Data Entrada,Ativo,Regime,Score,Preço Entrada,Stop Loss,Alvo 1,Alvo 2,Datas Saída,Preços Saída,Motivo Saída,Resultado (R$),Saldo Acumulado (R$)
2025-07-29 20:00,TON,Consolidação (1.8R),100/100,$3.3397,$3.3397 (-4.45%),$3.6070,$3.7556,2025-07-30 12:00,$3.3370,Stop no Breakeven (Pessimista),R$ -54.93,"R$ 37,990.46"
2025-07-25 12:00,BCH,Consolidação (1.8R),100/100,$554.9073,$554.9073 (-6.00%),$614.8373,$648.1317,2025-07-30 16:00,$554.4634,Stop no Breakeven (Pessimista),R$ -66.13,"R$ 37,962.80"
2025-07-31 08:00,KERNEL,Tendência (2.5R),100/100,$0.2287,$0.2150 (-6.00%),$0.2630,$0.2836,2025-07-31 12:00,$0.2148,Stop Loss Inicial (Pessimista),R$ -983.97,"R$ 36,978.83"
2025-08-01 16:00,BABY,Consolidação (1.8R),100/100,$0.0642,$0.0603 (-6.00%),$0.0711,$0.0750,2025-08-02 04:00,$0.0603,Stop Loss Inicial (Pessimista),R$ -959.98,"R$ 36,005.75"
2025-08-01 20:00,TON,Tendência (2.5R),100/100,$3.6428,$3.4243 (-6.00%),$4.1892,$4.5171,2025-08-04 12:00,$3.4215,Stop Loss Inicial (Pessimista),R$ -970.33,"R$ 35,048.52"
2025-08-07 12:00,BCH,Tendência (2.5R),100/100,$581.3605,$563.3090 (-3.11%),$626.4894,$653.5667,2025-08-10 04:00,$562.8584,Stop Loss Inicial (Pessimista),R$ -962.29,"R$ 34,817.88"
2025-08-08 04:00,ALGO,Tendência (2.5R),100/100,$0.2662,$0.2662 (-4.73%),$0.2977,$0.3166,2025-08-11 08:00,$0.2660,Stop no Breakeven (Pessimista),R$ -61.15,"R$ 34,778.07"
2025-08-07 12:00,ETH,Consolidação (1.8R),100/100,$3827.5828,$3827.5828 (-5.15%),$4182.1044,$4379.0608,2025-08-09 04:00 | 2025-08-12 12:00,$4182.1044 | $4379.0608,Alvo 1 (1.8R) | Alvo 2,"R$ +1,968.79","R$ 35,934.02"
2025-08-11 16:00,TRX,Consolidação (1.8R),100/100,$0.3447,$0.3447 (-2.50%),$0.3603,$0.3689,2025-08-13 16:00 | 2025-08-14 08:00,$0.3603 | $0.3689,Alvo 1 (1.8R) | Alvo 2,"R$ +1,919.78","R$ 38,631.11"
2025-08-11 12:00,BCH,Consolidação (1.8R),100/100,$587.6337,$587.6337 (-3.41%),$623.6926,$643.7253,2025-08-12 16:00 | 2025-08-14 12:00,$623.6926 | $587.1636,Alvo 1 (1.8R) | Stop Breakeven 0x0 2ª metade (Pessimista),R$ +716.44,"R$ 38,609.87"
2025-08-12 12:00,XTZ,Tendência (2.5R),100/100,$0.8754,$0.8229 (-6.00%),$1.0068,$1.0855,2025-08-14 12:00,$0.8223,Stop Loss Inicial (Pessimista),R$ -940.38,"R$ 37,689.71"
2025-08-15 12:00,MAGIC,Tendência (2.5R),100/100,$0.2873,$0.2701 (-6.00%),$0.3304,$0.3563,2025-08-15 16:00,$0.2699,Stop Loss Inicial (Pessimista),R$ -978.25,"R$ 36,711.46"
2025-08-17 16:00,POL,Consolidação (1.8R),100/100,$0.2549,$0.2396 (-6.00%),$0.2824,$0.2977,2025-08-18 00:00,$0.2394,Stop Loss Inicial (Pessimista),R$ -982.23,"R$ 36,843.21"
2025-08-17 16:00,INJ,Consolidação (1.8R),100/100,$15.9110,$14.9563 (-6.00%),$17.6293,$18.5840,2025-08-18 00:00,$14.9443,Stop Loss Inicial (Pessimista),R$ -981.91,"R$ 35,873.12"
2025-08-17 04:00,CYBER,Tendência (2.5R),100/100,$2.5243,$2.5243 (-6.00%),$2.9029,$3.1301,2025-08-17 12:00 | 2025-08-18 04:00,$2.9029 | $2.5440,Alvo 1 (2.5R) | Trailing EMA20,"R$ +1,179.83","R$ 35,927.15"
2025-08-22 16:00,TRX,Consolidação (1.8R),100/100,$0.3593,$0.3593 (-2.50%),$0.3755,$0.3845,2025-08-25 00:00,$0.3590,Stop no Breakeven (Pessimista),R$ -107.97,"R$ 35,771.96"
2025-08-22 16:00,S,Consolidação (1.8R),100/100,$0.3430,$0.3224 (-6.00%),$0.3800,$0.4006,2025-08-25 04:00,$0.3221,Stop Loss Inicial (Pessimista),R$ -940.95,"R$ 34,849.20"
2025-08-22 16:00,BNB,Consolidação (1.8R),100/100,$877.4385,$838.1161 (-4.48%),$948.2187,$987.5411,2025-08-25 20:00,$837.4456,Stop Loss Inicial (Pessimista),R$ -959.79,"R$ 33,918.45"
2025-09-10 16:00,SOL,Tendência (2.5R),100/100,$223.1515,$223.1515 (-2.60%),$237.6530,$246.3539,2025-09-12 04:00 | 2025-09-14 00:00,$237.6530 | $246.3539,Alvo 1 (2.5R) | Alvo 2,"R$ +2,677.53","R$ 37,544.96"
2025-09-10 16:00,DOT,Tendência (2.5R),100/100,$4.1761,$4.1761 (-3.53%),$4.5446,$4.7657,2025-09-13 08:00 | 2025-09-14 12:00,$4.5446 | $4.3240,Alvo 1 (2.5R) | Trailing EMA20,"R$ +1,423.67","R$ 37,956.09"
2025-09-10 16:00,XRP,Tendência (2.5R),100/100,$3.0031,$3.0031 (-2.50%),$3.1908,$3.3034,2025-09-15 08:00,$3.0007,Stop no Breakeven (Pessimista),R$ -126.36,"R$ 37,893.28"
2025-09-16 16:00,NEAR,Tendência (2.5R),100/100,$2.7134,$2.7134 (-2.66%),$2.8939,$3.0022,2025-09-18 00:00 | 2025-09-18 16:00,$2.8939 | $3.0022,Alvo 1 (2.5R) | Alvo 2,"R$ +3,004.60","R$ 40,860.91"
2025-09-17 20:00,WIF,Consolidação (1.8R),100/100,$0.9432,$0.9432 (-5.13%),$1.0303,$1.0787,2025-09-19 04:00,$0.9424,Stop no Breakeven (Pessimista),R$ -49.84,"R$ 40,806.43"
2025-09-18 16:00,PENDLE,Consolidação (1.8R),100/100,$5.2821,$5.0294 (-4.78%),$5.7370,$5.9897,2025-09-19 08:00,$5.0254,Stop Loss Inicial (Pessimista),"R$ -1,073.06","R$ 39,749.49"
2025-09-17 20:00,PEPE,Consolidação (1.8R),100/100,$0.0000,$0.0000 (-4.66%),$0.0000,$0.0000,2025-09-20 08:00,$0.0000,Stop Loss Inicial (Pessimista),"R$ -1,007.37","R$ 38,754.00"
2025-09-20 04:00,BIO,Tendência (2.5R),100/100,$0.1812,$0.1812 (-5.48%),$0.2060,$0.2209,2025-09-20 12:00,$0.1810,Stop no Breakeven (Pessimista),R$ -43.51,"R$ 38,724.09"
2025-09-30 04:00,SQD,Tendência (2.5R),100/100,$0.1570,$0.1476 (-6.00%),$0.1806,$0.1947,2025-09-30 08:00,$0.1475,Stop Loss Inicial (Pessimista),"R$ -1,004.99","R$ 37,719.11"
2025-10-03 16:00,1000FLOKI,Consolidação (1.8R),93/100,$0.0899,$0.0899 (-6.00%),$0.0996,$0.1050,2025-10-04 00:00 | 2025-10-04 04:00,$0.0996 | $0.1050,Alvo 1 (1.8R) | Alvo 2,"R$ +2,141.17","R$ 39,833.63"
2025-10-03 16:00,LA,Tendência (2.5R),100/100,$0.3924,$0.3689 (-6.00%),$0.4513,$0.4866,2025-10-04 12:00,$0.3686,Stop Loss Inicial (Pessimista),R$ -980.68,"R$ 38,864.76"
2025-10-03 20:00,KMNO,Tendência (2.5R),100/100,$0.0773,$0.0773 (-6.00%),$0.0889,$0.0959,2025-10-05 04:00 | 2025-10-07 00:00,$0.0889 | $0.0800,Alvo 1 (2.5R) | Trailing EMA20,"R$ +1,415.44","R$ 40,244.58"
2025-10-05 04:00,SUI,Tendência (2.5R),100/100,$3.6438,$3.5184 (-3.44%),$3.9573,$4.1454,2025-10-07 12:00,$3.5156,Stop Loss Inicial (Pessimista),"R$ -1,086.26","R$ 40,433.51"
2025-10-06 08:00,CAKE,Tendência (2.5R),100/100,$3.5735,$3.5735 (-6.00%),$4.1095,$4.4311,2025-10-07 08:00 | 2025-10-07 20:00,$4.1095 | $4.4311,Alvo 1 (2.5R) | Alvo 2,"R$ +3,215.81","R$ 42,424.58"
2025-10-08 16:00,ZEC,Tendência (2.5R),100/100,$166.0830,$166.0830 (-6.00%),$190.9955,$205.9429,2025-10-09 00:00,$165.9501,Stop no Breakeven (Pessimista),R$ -42.43,"R$ 42,352.18"
2025-10-08 16:00,SQD,Consolidação (1.8R),100/100,$0.1760,$0.1655 (-6.00%),$0.1950,$0.2056,2025-10-09 04:00,$0.1653,Stop Loss Inicial (Pessimista),"R$ -1,101.33","R$ 41,265.82"
2025-10-10 00:00,SNX,Consolidação (1.8R),100/100,$1.2276,$1.2276 (-6.00%),$1.3602,$1.4339,2025-10-10 08:00 | 2025-10-10 08:00,$1.3602 | $1.4339,Alvo 1 (1.8R) | Alvo 2,"R$ +2,342.94","R$ 43,601.71"
2025-10-08 16:00,XMR,Consolidação (1.8R),100/100,$340.6702,$320.2300 (-6.00%),$377.4626,$397.9029,2025-10-10 20:00,$319.9739,Stop Loss Inicial (Pessimista),"R$ -1,109.76","R$ 42,514.00"
2025-10-26 16:00,MERL,Tendência (2.5R),100/100,$0.4240,$0.4240 (-3.69%),$0.4631,$0.4865,2025-10-27 00:00,$0.4236,Stop no Breakeven (Pessimista),R$ -69.16,"R$ 42,405.24"
2025-10-26 12:00,B2,Consolidação (1.8R),100/100,$2.0675,$1.9435 (-6.00%),$2.2908,$2.4149,2025-10-27 04:00,$1.9419,Stop Loss Inicial (Pessimista),"R$ -1,105.47","R$ 41,313.46"
2025-10-27 04:00,ZORA,Consolidação (1.8R),100/100,$0.0961,$0.0904 (-5.86%),$0.1062,$0.1118,2025-10-27 16:00,$0.0904,Stop Loss Inicial (Pessimista),"R$ -1,075.08","R$ 40,232.15"
2025-10-26 16:00,ETH,Consolidação (1.8R),93/100,$4075.4867,$4075.4867 (-3.50%),$4331.9694,$4474.4598,2025-10-28 00:00,$4072.2263,Stop no Breakeven (Pessimista),R$ -82.25,"R$ 40,182.04"
2026-01-05 04:00,LYN,Consolidação (1.8R),100/100,$0.1706,$0.1706 (-6.00%),$0.1890,$0.1993,2026-01-05 08:00 | 2026-01-05 12:00,$0.1890 | $0.1705,Alvo 1 (1.8R) | Stop Breakeven 0x0 2ª metade (Pessimista),R$ +869.82,"R$ 41,051.87"
2026-01-05 16:00,LTC,Tendência (2.5R),100/100,$83.4317,$81.2161 (-2.66%),$88.9706,$92.2939,2026-01-06 16:00,$81.1512,Stop Loss Inicial (Pessimista),"R$ -1,125.15","R$ 39,912.18"
2026-01-06 00:00,UNI,Consolidação (1.8R),100/100,$6.1621,$5.7924 (-6.00%),$6.8276,$7.1973,2026-01-07 12:00,$5.7877,Stop Loss Inicial (Pessimista),"R$ -1,069.85","R$ 38,856.87"
2026-01-13 12:00,ICP,Consolidação (1.8R),100/100,$3.3347,$3.3347 (-6.00%),$3.6948,$3.8949,2026-01-13 16:00 | 2026-01-14 08:00,$3.6948 | $3.8949,Alvo 1 (1.8R) | Alvo 2,"R$ +2,202.12","R$ 42,720.69"
2026-01-13 08:00,AAVE,Consolidação (1.8R),100/100,$169.2846,$169.2846 (-3.37%),$179.5426,$185.2415,2026-01-13 20:00 | 2026-01-15 00:00,$179.5426 | $172.6800,Alvo 1 (1.8R) | Trailing EMA20,"R$ +1,110.53","R$ 42,994.33"
2026-01-13 12:00,TRUMP,Consolidação (1.8R),100/100,$5.4817,$5.4817 (-2.88%),$5.7661,$5.9241,2026-01-14 00:00 | 2026-01-15 00:00,$5.7661 | $5.4774,Alvo 1 (1.8R) | Stop Breakeven 0x0 2ª metade (Pessimista),R$ +797.06,"R$ 42,966.57"
2026-01-17 16:00,GMT,Tendência (2.5R),100/100,$0.0197,$0.0185 (-6.00%),$0.0226,$0.0244,2026-01-18 08:00,$0.0185,Stop Loss Inicial (Pessimista),"R$ -1,115.75","R$ 41,789.98"
2026-01-15 12:00,ZRX,Consolidação (1.8R),100/100,$0.1478,$0.1389 (-6.00%),$0.1637,$0.1726,2026-01-18 20:00,$0.1388,Stop Loss Inicial (Pessimista),"R$ -1,131.63","R$ 40,670.27"
2026-01-17 12:00,DOT,Consolidação (1.8R),100/100,$2.1821,$2.1034 (-3.61%),$2.3237,$2.4024,2026-01-18 20:00,$2.1017,Stop Loss Inicial (Pessimista),"R$ -1,152.21","R$ 39,552.24"
2026-01-18 12:00,VVV,Consolidação (1.8R),100/100,$3.1166,$2.9296 (-6.00%),$3.4531,$3.6401,2026-01-19 00:00,$2.9272,Stop Loss Inicial (Pessimista),"R$ -1,086.41","R$ 38,480.57"
2026-01-19 04:00,H,Tendência (2.5R),100/100,$0.1971,$0.1853 (-6.00%),$0.2267,$0.2444,2026-01-19 16:00,$0.1851,Stop Loss Inicial (Pessimista),"R$ -1,000.43","R$ 37,480.14"
2026-03-16 04:00,NEAR,Tendência (2.5R),100/100,$1.3897,$1.3897 (-4.53%),$1.5472,$1.6417,2026-03-18 12:00,$1.3886,Stop no Breakeven (Pessimista),R$ -61.04,"R$ 37,374.37"
2026-03-16 04:00,DOGE,Tendência (2.5R),100/100,$0.1000,$0.0944 (-5.65%),$0.1141,$0.1226,2026-03-18 12:00,$0.0943,Stop Loss Inicial (Pessimista),R$ -980.49,"R$ 36,413.86"
2026-03-15 20:00,ZRO,Consolidação (1.8R),100/100,$2.1588,$2.1588 (-6.00%),$2.3919,$2.5215,2026-03-18 16:00,$2.1571,Stop no Breakeven (Pessimista),R$ -50.51,"R$ 36,388.11"
2026-04-07 08:00,ZEC,Consolidação (1.8R),100/100,$263.3116,$263.3116 (-5.79%),$290.7337,$305.9682,2026-04-07 20:00 | 2026-04-07 20:00,$290.7337 | $305.9682,Alvo 1 (1.8R) | Alvo 2,"R$ +2,068.99","R$ 38,430.41"
2026-04-07 04:00,KERNEL,Tendência (2.5R),100/100,$0.1058,$0.0995 (-6.00%),$0.1217,$0.1312,2026-04-08 00:00,$0.0994,Stop Loss Inicial (Pessimista),R$ -947.51,"R$ 38,308.66"
2026-04-07 16:00,FARTCOIN,Consolidação (1.8R),93/100,$0.1742,$0.1742 (-5.52%),$0.1915,$0.2011,2026-04-07 20:00 | 2026-04-08 04:00,$0.1915 | $0.2011,Alvo 1 (1.8R) | Alvo 2,"R$ +2,063.76","R$ 39,549.42"
2026-04-08 00:00,XPL,Tendência (2.5R),100/100,$0.1302,$0.1224 (-6.00%),$0.1497,$0.1614,2026-04-09 00:00,$0.1223,Stop Loss Inicial (Pessimista),R$ -997.52,"R$ 38,552.33"
2026-04-08 00:00,FET,Consolidação (1.8R),100/100,$0.2500,$0.2350 (-6.00%),$0.2770,$0.2920,2026-04-09 00:00,$0.2348,Stop Loss Inicial (Pessimista),R$ -987.15,"R$ 37,576.33"
2026-04-08 16:00,ARIA,Tendência (2.5R),100/100,$0.6331,$0.6331 (-6.00%),$0.7281,$0.7851,2026-04-09 00:00 | 2026-04-09 08:00,$0.7281 | $0.6326,Alvo 1 (2.5R) | Stop Breakeven 0x0 2ª metade (Pessimista),"R$ +1,201.52","R$ 38,790.20"
2026-04-09 16:00,TAO,Tendência (2.5R),100/100,$336.4982,$316.7341 (-5.87%),$385.9082,$415.5543,2026-04-09 20:00,$316.4808,Stop Loss Inicial (Pessimista),"R$ -1,005.74","R$ 37,753.92"
2026-04-09 16:00,VVV,Consolidação (1.8R),100/100,$7.4447,$7.4447 (-6.00%),$8.2488,$8.6954,2026-04-10 16:00,$7.4388,Stop no Breakeven (Pessimista),R$ -42.16,"R$ 37,717.24"
2026-04-10 16:00,ETH,Tendência (2.5R),100/100,$2224.3416,$2224.3416 (-2.74%),$2376.7955,$2468.2678,2026-04-12 00:00,$2222.5621,Stop no Breakeven (Pessimista),R$ -75.81,"R$ 37,617.57"
2026-04-11 04:00,VVV,Tendência (2.5R),100/100,$8.0150,$8.0150 (-6.00%),$9.2173,$9.9386,2026-04-12 00:00,$8.0086,Stop no Breakeven (Pessimista),R$ -41.01,"R$ 37,591.68"
2026-04-09 12:00,G,Tendência (2.5R),100/100,$0.0038,$0.0038 (-4.49%),$0.0042,$0.0045,2026-04-14 16:00,$0.0038,Stop no Breakeven (Pessimista),R$ -84.47,"R$ 38,647.39"
2026-04-13 16:00,1000PEPE,Tendência (2.5R),100/100,$0.0035,$0.0035 (-2.68%),$0.0038,$0.0039,2026-04-13 20:00 | 2026-04-14 16:00,$0.0038 | $0.0036,Alvo 1 (2.5R) | Trailing EMA20,"R$ +1,416.35","R$ 38,932.85"
2026-04-15 16:00,PENGU,Tendência (2.5R),100/100,$0.0071,$0.0071 (-5.11%),$0.0081,$0.0086,2026-04-17 12:00 | 2026-04-18 08:00,$0.0081 | $0.0074,Alvo 1 (2.5R) | Trailing EMA20,"R$ +1,517.78","R$ 40,386.42"
2026-04-19 12:00,VVV,Tendência (2.5R),100/100,$9.3667,$8.8047 (-6.00%),$10.7717,$11.6147,2026-04-20 04:00,$8.7976,Stop Loss Inicial (Pessimista),"R$ -1,049.70","R$ 40,145.84"
2026-04-12 12:00,TRX,Consolidação (1.8R),100/100,$0.3217,$0.3217 (-2.50%),$0.3362,$0.3442,2026-04-19 16:00 | 2026-04-20 08:00,$0.3362 | $0.3288,Alvo 1 (1.8R) | Trailing EMA20,"R$ +1,213.98","R$ 40,547.93"
2026-04-21 08:00,BIO,Tendência (2.5R),100/100,$0.0314,$0.0295 (-6.00%),$0.0361,$0.0390,2026-04-21 12:00,$0.0295,Stop Loss Inicial (Pessimista),"R$ -1,050.16","R$ 39,466.19"
2026-04-14 16:00,PAXG,Consolidação (1.8R),100/100,$4795.2564,$4675.3750 (-2.50%),$5011.0430,$5130.9244,2026-04-21 16:00,$4671.6347,Stop Loss Inicial (Pessimista),"R$ -1,142.97","R$ 38,417.93"
2026-04-20 20:00,VVV,Consolidação (1.8R),100/100,$9.5098,$8.9392 (-6.00%),$10.5368,$11.1074,2026-04-21 20:00,$8.9320,Stop Loss Inicial (Pessimista),"R$ -1,055.75","R$ 37,364.46"
2026-04-21 16:00,BEAT,Tendência (2.5R),100/100,$0.5279,$0.5279 (-6.00%),$0.6070,$0.6546,2026-04-22 04:00,$0.5274,Stop no Breakeven (Pessimista),R$ -38.48,"R$ 38,218.23"
2026-04-21 12:00,M,Consolidação (1.8R),100/100,$4.0149,$4.0149 (-6.00%),$4.4485,$4.6894,2026-04-21 20:00 | 2026-04-24 00:00,$4.4485 | $4.6894,Alvo 1 (1.8R) | Alvo 2,"R$ +2,234.79","R$ 39,547.95"
2026-04-24 16:00,XRP,Consolidação (1.8R),100/100,$1.4478,$1.4116 (-2.50%),$1.5130,$1.5492,2026-04-27 04:00,$1.4105,Stop Loss Inicial (Pessimista),"R$ -1,073.67","R$ 38,478.47"
2026-04-27 04:00,1000BONK,Consolidação (1.8R),100/100,$0.0064,$0.0062 (-3.81%),$0.0069,$0.0071,2026-04-27 08:00,$0.0062,Stop Loss Inicial (Pessimista),"R$ -1,020.97","R$ 37,463.78"
2026-04-22 04:00,ETH,Consolidação (1.8R),100/100,$2363.8713,$2280.9021 (-3.51%),$2513.2159,$2596.1851,2026-04-27 12:00,$2279.0774,Stop Loss Inicial (Pessimista),"R$ -1,007.51","R$ 36,467.63"
2026-04-27 16:00,ORCA,Tendência (2.5R),100/100,$1.6028,$1.5066 (-6.00%),$1.8432,$1.9875,2026-04-27 20:00,$1.5054,Stop Loss Inicial (Pessimista),R$ -945.21,"R$ 35,522.04"
2026-04-28 08:00,DOGE,Tendência (2.5R),100/100,$0.0996,$0.0996 (-2.50%),$0.1059,$0.1096,2026-04-29 08:00 | 2026-04-29 08:00,$0.1059 | $0.1096,Alvo 1 (2.5R) | Alvo 2,"R$ +2,821.39","R$ 38,333.67"
2026-04-22 04:00,PEPE,Consolidação (1.8R),100/100,$0.0000,$0.0000 (-4.95%),$0.0000,$0.0000,2026-04-29 12:00,$0.0000,Stop no Breakeven (Pessimista),R$ -57.10,"R$ 38,287.82"
2026-04-29 08:00,APT,Tendência (2.5R),100/100,$1.0011,$0.9560 (-4.50%),$1.1138,$1.1814,2026-04-29 16:00,$0.9553,Stop Loss Inicial (Pessimista),"R$ -1,004.07","R$ 37,262.76"
2026-04-29 12:00,ARB,Consolidação (1.8R),100/100,$0.1305,$0.1247 (-4.41%),$0.1408,$0.1466,2026-04-29 16:00,$0.1246,Stop Loss Inicial (Pessimista),"R$ -1,005.85","R$ 36,273.18"
2026-04-29 12:00,1000BONK,Consolidação (1.8R),100/100,$0.0065,$0.0062 (-3.47%),$0.0069,$0.0071,2026-04-29 16:00,$0.0062,Stop Loss Inicial (Pessimista),"R$ -1,021.28","R$ 35,272.58"
2026-04-30 16:00,GWEI,Tendência (2.5R),100/100,$0.1171,$0.1101 (-6.00%),$0.1346,$0.1452,2026-04-30 20:00,$0.1100,Stop Loss Inicial (Pessimista),R$ -914.24,"R$ 34,358.34"
2026-05-01 16:00,BEAT,Consolidação (1.8R),100/100,$0.5731,$0.5731 (-6.00%),$0.6350,$0.6694,2026-05-02 08:00 | 2026-05-02 12:00,$0.6350 | $0.5726,Alvo 1 (1.8R) | Stop Breakeven 0x0 2ª metade (Pessimista),R$ +741.96,"R$ 35,063.82"
2026-05-01 12:00,TAO,Consolidação (1.8R),100/100,$262.0109,$262.0109 (-4.37%),$282.6301,$294.0852,2026-05-02 16:00 | 2026-05-03 20:00,$282.6301 | $294.0852,Alvo 1 (1.8R) | Alvo 2,"R$ +1,933.09","R$ 38,063.79"
2026-05-01 16:00,ZEC,Tendência (2.5R),100/100,$359.9499,$359.9499 (-4.70%),$402.2771,$427.6734,2026-05-03 08:00 | 2026-05-04 00:00,$402.2771 | $427.6734,Alvo 1 (2.5R) | Alvo 2,"R$ +2,765.58","R$ 39,763.34"
2026-05-03 20:00,SIREN,Consolidação (1.8R),100/100,$0.7520,$0.7520 (-6.00%),$0.8332,$0.8783,2026-05-04 04:00 | 2026-05-04 04:00,$0.8332 | $0.8783,Alvo 1 (1.8R) | Alvo 2,"R$ +2,161.62","R$ 41,934.03"
2026-05-03 12:00,XMR,Consolidação (1.8R),100/100,$396.5482,$396.5482 (-3.30%),$420.1001,$433.1845,2026-05-05 20:00 | 2026-05-06 08:00,$420.1001 | $433.1845,Alvo 1 (1.8R) | Alvo 2,"R$ +2,014.18","R$ 43,919.11"
2026-05-06 12:00,ETH,Tendência (2.5R),100/100,$2410.1945,$2341.5483 (-2.85%),$2581.8100,$2684.7793,2026-05-06 16:00,$2339.6750,Stop Loss Inicial (Pessimista),"R$ -1,208.04","R$ 43,636.50"
2026-05-04 04:00,CRV,Consolidação (1.8R),100/100,$0.2395,$0.2395 (-3.74%),$0.2556,$0.2646,2026-05-07 12:00,$0.2393,Stop no Breakeven (Pessimista),R$ -76.33,"R$ 43,587.87"
2026-05-04 04:00,1000BONK,Consolidação (1.8R),100/100,$0.0064,$0.0064 (-4.64%),$0.0070,$0.0073,2026-05-06 08:00 | 2026-05-08 16:00,$0.0070 | $0.0073,Alvo 1 (1.8R) | Alvo 2,"R$ +2,350.01","R$ 45,040.40"
2026-05-09 00:00,ASTER,Tendência (2.5R),100/100,$0.6951,$0.6951 (-4.63%),$0.7756,$0.8238,2026-05-09 08:00,$0.6946,Stop no Breakeven (Pessimista),R$ -58.40,"R$ 44,967.93"
2026-05-09 04:00,BAS,Consolidação (1.8R),100/100,$0.0183,$0.0183 (-6.00%),$0.0203,$0.0214,2026-05-09 08:00 | 2026-05-10 00:00,$0.0203 | $0.0214,Alvo 1 (1.8R) | Alvo 2,"R$ +2,554.42","R$ 47,536.41"
2026-05-10 04:00,API3,Consolidação (1.8R),100/100,$0.3755,$0.3661 (-2.50%),$0.3924,$0.4018,2026-05-10 08:00,$0.3658,Stop Loss Inicial (Pessimista),"R$ -1,300.50","R$ 46,235.92"
2026-05-10 12:00,ZEREBRO,Tendência (2.5R),100/100,$0.0505,$0.0475 (-6.00%),$0.0581,$0.0626,2026-05-10 16:00,$0.0475,Stop Loss Inicial (Pessimista),"R$ -1,200.23","R$ 45,035.69"
2026-05-10 20:00,XPL,Tendência (2.5R),100/100,$0.1111,$0.1044 (-6.00%),$0.1277,$0.1377,2026-05-11 00:00,$0.1043,Stop Loss Inicial (Pessimista),"R$ -1,167.80","R$ 43,813.75"
2026-05-10 16:00,UB,Consolidação (1.8R),100/100,$0.1336,$0.1336 (-6.00%),$0.1480,$0.1561,2026-05-11 08:00,$0.1335,Stop no Breakeven (Pessimista),R$ -46.97,"R$ 43,753.87"
2026-05-11 00:00,ETH,Consolidação (1.8R),100/100,$2371.3951,$2303.2024 (-2.88%),$2494.1421,$2562.3348,2026-05-11 12:00,$2301.3598,Stop Loss Inicial (Pessimista),"R$ -1,181.98","R$ 42,600.45"
2026-05-11 12:00,UB,Consolidação (1.8R),100/100,$0.1444,$0.1444 (-6.00%),$0.1600,$0.1687,2026-05-11 20:00,$0.1443,Stop no Breakeven (Pessimista),R$ -42.57,"R$ 42,523.45"
2026-05-10 16:00,1000SHIB,Consolidação (1.8R),100/100,$0.0066,$0.0064 (-2.50%),$0.0068,$0.0070,2026-05-12 12:00,$0.0064,Stop Loss Inicial (Pessimista),"R$ -1,240.85","R$ 41,301.35"
2026-05-11 20:00,GWEI,Consolidação (1.8R),100/100,$0.1306,$0.1238 (-5.21%),$0.1429,$0.1497,2026-05-12 16:00,$0.1237,Stop Loss Inicial (Pessimista),"R$ -1,114.40","R$ 40,199.67"
2026-05-13 12:00,JTO,Tendência (2.5R),100/100,$0.5217,$0.4904 (-6.00%),$0.5999,$0.6469,2026-05-13 16:00,$0.4900,Stop Loss Inicial (Pessimista),"R$ -1,043.31","R$ 39,147.78"
2026-05-14 12:00,BAS,Consolidação (1.8R),100/100,$0.0261,$0.0261 (-6.00%),$0.0289,$0.0304,2026-05-15 12:00,$0.0260,Stop no Breakeven (Pessimista),R$ -42.39,"R$ 39,082.95"
2026-05-14 16:00,HBAR,Consolidação (1.8R),100/100,$0.0962,$0.0919 (-4.46%),$0.1039,$0.1082,2026-05-15 12:00,$0.0918,Stop Loss Inicial (Pessimista),"R$ -1,027.81","R$ 38,072.13"
2026-05-11 16:00,BNB,Tendência (2.5R),100/100,$662.2710,$662.2710 (-2.50%),$703.6629,$728.4981,2026-05-16 04:00,$661.7412,Stop no Breakeven (Pessimista),R$ -121.46,"R$ 38,006.15"
2026-05-16 20:00,H,Tendência (2.5R),100/100,$0.2494,$0.2344 (-6.00%),$0.2868,$0.3093,2026-05-17 00:00,$0.2343,Stop Loss Inicial (Pessimista),R$ -986.60,"R$ 37,019.55"
2026-05-18 16:00,币安人生,Consolidação (1.8R),100/100,$0.4431,$0.4431 (-6.00%),$0.4910,$0.5175,2026-05-19 12:00,$0.4427,Stop no Breakeven (Pessimista),R$ -38.67,"R$ 36,967.77"
2026-05-19 16:00,H,Consolidação (1.8R),100/100,$0.2668,$0.2508 (-6.00%),$0.2956,$0.3116,2026-05-19 20:00,$0.2506,Stop Loss Inicial (Pessimista),R$ -958.14,"R$ 36,008.05"
2026-05-19 00:00,HYPE,Tendência (2.5R),100/100,$47.7629,$47.7629 (-6.00%),$54.9273,$59.2260,2026-05-21 00:00 | 2026-05-21 08:00,$54.9273 | $59.2260,Alvo 1 (2.5R) | Alvo 2,"R$ +2,970.67","R$ 38,966.94"
2026-05-20 08:00,NEAR,Tendência (2.5R),100/100,$1.6488,$1.6488 (-5.20%),$1.8633,$1.9920,2026-05-21 16:00 | 2026-05-22 00:00,$1.8633 | $1.9920,Alvo 1 (2.5R) | Alvo 2,"R$ +2,894.96","R$ 41,872.54"
