Data Entrada,Ativo,Direção,Regime,Regime Macro,Classe,Score,Preço Entrada,Stop Inicial,Stop Final,BE/Parcial (2.0R),MAE (R),MFE (R),Datas Saída,Preços Saída,Motivo Saída,Taxas (R$),Funding (R$),Resultado (R$),Resultado (R),Saldo Acumulado (R$)
2025-01-22 20:00,XMR,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,97.9,$220.4902,$202.8510 (8.00%),$202.8510,$255.7686,-0.96,1.18,2025-02-03 00:00,$202.6887,Stop Loss Inicial,R$ 28.50,R$ 62.54,"R$ -1,565.54",-1.07,"R$ 75,539.27"
2025-02-20 04:00,XRP,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,109.6,$2.7044,$2.4880 (8.00%),$2.4880,$3.1370,-1.0,0.01,2025-02-24 00:00,$2.4860,Stop Loss Inicial,R$ 13.21,R$ -2.68,R$ -694.01,-1.02,"R$ 74,845.26"
2025-03-10 04:00,BTC,SHORT,Short Bear (BE/Par. 2.0R / Runner 50%),bear,BTC,107.7,$81959.1000,$88515.8279 (8.00%),$88515.8279,$68845.6440,-0.96,0.52,2025-03-24 12:00,$88586.6406,Stop Loss Inicial,R$ 13.15,R$ -9.39,R$ -685.03,-1.02,"R$ 74,160.23"
2025-03-10 04:00,ETH,SHORT,Short Bear (BE/Par. 2.0R / Runner 50%),bear,ETH,104.0,$2055.7916,$2220.2549 (8.00%),$2220.2549,$1726.8649,-0.43,1.57,2025-03-31 04:00,$1797.9100,Time-Stop (21d),R$ 13.43,R$ -11.59,"R$ +1,054.93",1.57,"R$ 75,215.16"
2025-03-29 20:00,BTC,SHORT,Short Bear (BE/Par. 2.0R / Runner 50%),bear,BTC,113.7,$82681.5385,$88383.8607 (6.90%),$88383.8607,$71276.8942,-0.73,0.21,2025-04-02 20:00,$88454.5678,Stop Loss Inicial,R$ 15.10,R$ -2.73,R$ -691.41,-1.03,"R$ 74,523.74"
2025-04-07 16:00,BTC,SHORT,Short Bear (BE/Par. 2.0R / Runner 50%),bear,BTC,110.1,$78405.3777,$84677.8079 (8.00%),$84677.8079,$65860.5173,-1.05,0.54,2025-04-12 12:00,$84745.5502,Stop Loss Inicial,R$ 26.70,R$ -8.68,"R$ -1,401.25",-1.02,"R$ 73,122.49"
2025-04-03 12:00,ETH,SHORT,Short Bear (BE/Par. 2.0R / Runner 50%),bear,ETH,108.0,$1793.4928,$1936.9722 (8.00%),$1791.6993,$1506.5340,-0.16,2.33,2025-04-07 04:00 | 2025-04-22 12:00,$1506.5340 | $1702.4100,Parcial Segurança (2.0R / 50%) | Trailing Runner 50% (ema20_1d),R$ 26.60,R$ -8.98,"R$ +1,757.90",1.3,"R$ 74,880.39"
2025-04-23 12:00,BIGTIME,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,111.2,$0.0721,$0.0663 (8.00%),$0.0721,$0.0836,-0.05,2.48,2025-04-26 00:00 | 2025-05-04 00:00,$0.0836 | $0.0721,Parcial Segurança (2.0R / 50%) | Stop BE Runner (50%),R$ 26.45,R$ 11.97,"R$ +1,319.79",0.97,"R$ 76,200.18"
2025-05-02 00:00,RENDER,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,92.8,$4.6243,$4.2544 (8.00%),$4.2544,$5.3642,-0.79,0.58,2025-05-04 12:00,$4.2510,Stop Loss Inicial,R$ 26.87,R$ 3.64,"R$ -1,420.41",-1.03,"R$ 74,779.77"
2025-05-06 04:00,POPCAT,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,93.2,$0.3838,$0.3531 (8.00%),$0.3842,$0.4452,-0.4,3.51,2025-05-07 16:00 | 2025-05-16 20:00,$0.4452 | $0.4315,Parcial Segurança (2.0R / 50%) | Trailing Runner 50% (ema20_1d),R$ 27.22,R$ 21.09,"R$ +2,359.70",1.74,"R$ 77,139.47"
2025-05-22 08:00,CETUS,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,115.2,$0.2465,$0.2267 (8.00%),$0.2267,$0.2859,-3.75,0.0,2025-05-22 12:00,$0.2266,Stop Loss Inicial,R$ 28.29,R$ 0.00,"R$ -1,491.65",-1.03,"R$ 75,647.82"
2025-05-22 12:00,BCH,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,107.9,$434.0169,$399.2955 (8.00%),$399.2955,$503.4596,-0.84,0.5,2025-05-30 00:00,$398.9761,Stop Loss Inicial,R$ 27.85,R$ -0.19,"R$ -1,468.46",-1.03,"R$ 74,179.36"
2025-05-06 04:00,BTC,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,BTC,120.3,$94465.6092,$91159.3129 (3.50%),$94560.0748,$101078.2018,-0.21,2.61,2025-05-08 12:00 | 2025-05-30 04:00,$101078.2018 | $104997.5000,Parcial Segurança (2.0R / 50%) | Trailing Runner 50% (ema20_1d),R$ 60.73,R$ 94.86,"R$ +3,359.04",2.48,"R$ 77,538.40"
2025-04-22 04:00,PENDLE,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,95.5,$3.2810,$3.0186 (8.00%),$3.2843,$3.8060,-0.66,2.64,2025-05-09 04:00 | 2025-05-30 08:00,$3.8060 | $4.1424,Parcial Segurança (2.0R / 50%) | Trailing Runner 50% (ema20_1d),R$ 27.99,R$ 99.22,"R$ +3,438.55",2.55,"R$ 80,976.95"
2025-05-03 04:00,TRX,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,92.6,$0.2489,$0.2389 (4.00%),$0.2491,$0.2688,-0.52,1.92,2025-05-11 04:00 | 2025-05-30 20:00,$0.2688 | $0.2668,Parcial Segurança (2.0R / 50%) | Trailing Runner 50% (ema20_1d),R$ 53.60,R$ 111.54,"R$ +2,455.22",1.78,"R$ 83,432.17"
2025-06-02 04:00,BNB,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,107.8,$657.0484,$630.7664 (4.00%),$630.7664,$709.6122,-0.92,0.52,2025-06-05 20:00,$630.2618,Stop Loss Inicial,R$ 57.00,R$ 0.00,"R$ -1,575.14",-1.06,"R$ 81,857.03"
2025-06-02 16:00,APE,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,110.8,$0.6599,$0.6071 (8.00%),$0.6606,$0.7655,0.0,1.85,2025-06-04 08:00 | 2025-06-06 00:00,$0.7655 | $0.6601,Parcial Segurança (2.0R / 50%) | Stop BE Runner (50%),R$ 29.03,R$ 6.62,"R$ +1,454.67",0.98,"R$ 83,311.70"
2025-06-07 04:00,GRASS,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,132.9,$2.2090,$2.0323 (8.00%),$2.0323,$2.5624,-1.12,0.0,2025-06-08 12:00,$2.0307,Stop Loss Inicial,R$ 29.49,R$ -4.78,"R$ -1,550.63",-1.03,"R$ 81,761.07"
2025-06-02 04:00,TRX,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,104.0,$0.2708,$0.2600 (4.00%),$0.2711,$0.2925,-0.35,1.95,2025-06-10 12:00 | 2025-06-12 00:00,$0.2925 | $0.2744,Parcial Segurança (2.0R / 50%) | Trailing Runner 50% (ema20_1d),R$ 57.14,R$ 29.21,"R$ +1,649.84",1.11,"R$ 83,410.91"
2025-06-08 12:00,INJ,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,113.5,$13.4507,$12.3747 (8.00%),$12.3747,$15.6028,-1.09,0.7,2025-06-12 20:00,$12.3648,Stop Loss Inicial,R$ 29.04,R$ -0.25,"R$ -1,531.40",-1.03,"R$ 81,879.51"
2025-06-12 00:00,XMR,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,101.5,$331.0755,$313.0400 (5.45%),$313.0400,$367.1464,-1.19,0.0,2025-06-13 00:00,$312.7896,Stop Loss Inicial,R$ 43.51,R$ 8.25,"R$ -1,610.90",-1.05,"R$ 80,268.60"
2025-06-02 08:00,ICX,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,111.5,$0.1270,$0.1168 (8.00%),$0.1271,$0.1473,-0.42,2.47,2025-06-04 04:00 | 2025-06-13 04:00,$0.1473 | $0.1401,Parcial Segurança (2.0R / 50%) | Trailing Runner 50% (ema20_1d),R$ 29.75,R$ -287.57,"R$ +2,709.15",1.82,"R$ 82,977.75"
2025-06-16 04:00,JTO,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,125.4,$2.3172,$2.1318 (8.00%),$2.1318,$2.6879,-0.79,0.0,2025-06-17 00:00,$2.1301,Stop Loss Inicial,R$ 29.37,R$ 1.40,"R$ -1,550.47",-1.03,"R$ 81,427.27"
2025-06-07 04:00,AAVE,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,99.1,$253.5667,$233.2814 (8.00%),$253.8203,$294.1374,-0.1,1.83,2025-06-10 04:00 | 2025-06-17 12:00,$294.1374 | $266.4000,Parcial Segurança (2.0R / 50%) | Trailing Runner 50% (ema20_1d),R$ 29.84,R$ 25.95,"R$ +1,934.22",1.28,"R$ 83,361.49"
2025-06-14 04:00,RPL,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,116.8,$6.2031,$5.7069 (8.00%),$5.7069,$7.1956,-0.89,0.84,2025-06-18 08:00,$5.7023,Stop Loss Inicial,R$ 29.37,R$ -4.97,"R$ -1,543.82",-1.03,"R$ 81,817.66"
2025-06-17 04:00,BTC,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,BTC,116.0,$107607.0767,$102684.2321 (4.57%),$102684.2321,$117452.7657,-0.88,0.0,2025-06-20 16:00,$102602.0848,Stop Loss Inicial,R$ 49.74,R$ 10.87,"R$ -1,567.82",-1.06,"R$ 80,249.84"
2025-06-17 00:00,JTO,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,117.3,$2.1720,$1.9982 (8.00%),$1.9982,$2.5195,-1.18,1.07,2025-06-22 12:00,$1.9966,Stop Loss Inicial,R$ 28.92,R$ 5.44,"R$ -1,530.66",-1.03,"R$ 78,719.18"
2025-06-24 20:00,ICX,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,109.5,$0.1282,$0.1179 (8.00%),$0.1179,$0.1487,-0.97,0.06,2025-06-26 20:00,$0.1178,Stop Loss Inicial,R$ 13.86,R$ -18.85,R$ -712.13,-1.0,"R$ 78,007.04"
2025-06-23 20:00,AERO,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,94.6,$0.8089,$0.7442 (8.00%),$0.7442,$0.9383,-0.86,0.85,2025-06-28 16:00,$0.7436,Stop Loss Inicial,R$ 13.86,R$ -5.56,R$ -725.46,-1.02,"R$ 77,281.58"
2025-07-03 16:00,UNI,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,112.9,$7.5978,$6.9900 (8.00%),$6.9900,$8.8134,-1.15,0.0,2025-07-04 12:00,$6.9844,Stop Loss Inicial,R$ 13.67,R$ 1.70,R$ -722.50,-1.03,"R$ 76,559.09"
2025-06-24 12:00,BCH,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,103.3,$465.4126,$428.1796 (8.00%),$428.1796,$539.8786,-0.39,1.9,2025-07-15 12:00,$487.5200,Time-Stop (21d),R$ 13.64,R$ -51.59,R$ +459.87,0.65,"R$ 77,018.95"
2025-07-16 12:00,PEOPLE,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,115.1,$0.0226,$0.0208 (8.00%),$0.0208,$0.0262,-0.91,1.46,2025-07-23 16:00,$0.0207,Stop Loss Inicial,R$ 27.68,R$ 40.41,"R$ -1,500.26",-1.06,"R$ 75,518.70"
2025-06-24 04:00,BTC,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,BTC,125.7,$104922.4350,$96528.6402 (8.00%),$105027.3574,$121710.0246,0.0,1.88,2025-07-14 00:00 | 2025-07-25 00:00,$121710.0246 | $115384.6000,Parcial Segurança (2.0R / 50%) | Trailing Runner 50% (ema20_1d),R$ 14.19,R$ 40.33,"R$ +1,098.93",1.55,"R$ 76,617.63"
2025-07-26 04:00,MEW,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,111.1,$0.0037,$0.0034 (8.00%),$0.0034,$0.0043,-1.0,0.0,2025-07-28 16:00,$0.0034,Stop Loss Inicial,R$ 27.58,R$ 6.91,"R$ -1,461.57",-1.03,"R$ 75,156.05"
2025-07-03 16:00,ETH,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ETH,106.3,$2570.4246,$2364.7906 (8.00%),$2572.9950,$2981.6925,-0.43,3.21,2025-07-10 20:00 | 2025-08-01 16:00,$2981.6925 | $3517.5700,Parcial Segurança (2.0R / 50%) | Trailing Runner 50% (ema20_1d),R$ 14.87,R$ 42.62,"R$ +2,256.68",3.22,"R$ 77,412.73"
2025-07-04 12:00,BNB,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,99.9,$659.9898,$633.5902 (4.00%),$660.6498,$712.7890,-0.32,3.72,2025-07-16 20:00 | 2025-08-01 16:00,$712.7890 | $761.8800,Parcial Segurança (2.0R / 50%) | Trailing Runner 50% (ema20_1d),R$ 27.60,R$ 26.07,"R$ +1,983.31",2.85,"R$ 79,396.05"
2025-07-25 04:00,BCH,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,100.7,$517.2585,$475.8778 (8.00%),$517.7758,$600.0199,0.0,1.97,2025-07-27 12:00 | 2025-08-01 16:00,$600.0199 | $539.8000,Parcial Segurança (2.0R / 50%) | Trailing Runner 50% (ema20_1d),R$ 27.87,R$ 27.75,"R$ +1,743.83",1.23,"R$ 81,139.88"
2025-08-04 04:00,LTC,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,102.2,$111.5157,$102.5945 (8.00%),$111.6272,$129.3582,0.0,2.12,2025-08-12 20:00 | 2025-08-15 12:00,$129.3582 | $117.5500,Parcial Segurança (2.0R / 50%) | Trailing Runner 50% (ema20_1d),R$ 28.91,R$ 50.97,"R$ +1,878.63",1.28,"R$ 83,018.51"
2025-08-16 16:00,ZRO,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,112.7,$2.1043,$1.9359 (8.00%),$1.9359,$2.4409,-1.05,0.52,2025-08-19 16:00,$1.9344,Stop Loss Inicial,R$ 29.08,R$ -1.10,"R$ -1,532.48",-1.03,"R$ 81,486.02"
2025-07-31 00:00,TON,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,105.6,$3.4077,$3.1351 (8.00%),$3.1351,$3.9529,-0.88,1.0,2025-08-21 00:00,$3.2680,Time-Stop (21d),R$ 27.04,R$ 41.84,R$ -793.20,-0.56,"R$ 80,692.82"
2025-08-23 04:00,BERA,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,116.9,$2.5133,$2.3122 (8.00%),$2.3122,$2.9154,-1.04,0.81,2025-08-25 04:00,$2.3103,Stop Loss Inicial,R$ 28.83,R$ -23.13,"R$ -1,497.47",-1.01,"R$ 79,195.36"
2025-08-04 16:00,BCH,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,108.7,$576.4881,$530.3691 (8.00%),$530.3691,$668.7262,-0.72,1.02,2025-08-25 16:00,$551.9400,Time-Stop (21d),R$ 28.02,R$ 104.90,R$ -911.84,-0.62,"R$ 78,283.51"
2025-08-07 08:00,POL,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,134.9,$0.2379,$0.2189 (8.00%),$0.2189,$0.2760,-0.43,1.2,2025-08-28 08:00,$0.2432,Time-Stop (21d),R$ 27.73,R$ 38.32,R$ +337.55,0.23,"R$ 78,621.06"
2025-08-22 08:00,AAVE,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,95.9,$303.6417,$279.3504 (8.00%),$303.9454,$352.2244,0.0,1.78,2025-08-23 00:00 | 2025-08-28 16:00,$352.2244 | $313.2400,Parcial Segurança (2.0R / 50%) | Trailing Runner 50% (ema20_1d),R$ 28.62,R$ 18.02,"R$ +1,697.83",1.17,"R$ 80,318.90"
2025-09-10 04:00,OGN,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,111.6,$0.0649,$0.0615 (5.34%),$0.0615,$0.0719,-1.08,1.03,2025-09-15 12:00,$0.0614,Stop Loss Inicial,R$ 42.07,R$ 30.26,"R$ -1,550.02",-1.06,"R$ 78,768.88"
2025-09-10 08:00,JUP,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,102.5,$0.5364,$0.4935 (8.00%),$0.4935,$0.6222,-0.88,0.57,2025-09-15 16:00,$0.4931,Stop Loss Inicial,R$ 28.41,R$ 12.64,"R$ -1,510.91",-1.04,"R$ 77,257.96"
2025-09-16 08:00,AERO,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,108.2,$1.2533,$1.1531 (8.00%),$1.1531,$1.4539,-0.96,0.89,2025-09-21 16:00,$1.1521,Stop Loss Inicial,R$ 27.93,R$ 49.12,"R$ -1,521.90",-1.06,"R$ 75,736.06"
2025-09-17 00:00,BTC,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,BTC,120.4,$116805.6736,$112717.4751 (3.50%),$112717.4751,$124982.0708,-1.06,0.18,2025-09-22 04:00,$112627.3011,Stop Loss Inicial,R$ 63.39,R$ 20.82,"R$ -1,569.32",-1.08,"R$ 74,166.74"
2025-09-10 04:00,AVAX,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,110.3,$26.2321,$24.1335 (8.00%),$26.2583,$30.4292,0.0,2.2,2025-09-13 04:00 | 2025-09-25 12:00,$30.4292 | $30.2370,Parcial Segurança (2.0R / 50%) | Trailing Runner 50% (ema20_1d),R$ 29.45,R$ 33.20,"R$ +2,784.05",1.91,"R$ 76,950.79"
2025-09-10 12:00,BNB,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,108.9,$885.5826,$850.1593 (4.00%),$886.4682,$956.4292,0.0,2.67,2025-09-16 16:00 | 2025-09-25 20:00,$956.4292 | $946.4900,Parcial Segurança (2.0R / 50%) | Trailing Runner 50% (ema20_1d),R$ 56.64,R$ 51.41,"R$ +2,600.18",1.79,"R$ 79,550.97"
2025-09-29 12:00,NMR,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,114.7,$17.0525,$15.6883 (8.00%),$15.6883,$19.7809,-0.89,0.0,2025-09-30 16:00,$15.6758,Stop Loss Inicial,R$ 28.23,R$ -92.42,"R$ -1,396.50",-0.96,"R$ 78,154.47"
2025-10-02 04:00,ETH,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ETH,112.3,$4377.1875,$4027.0125 (8.00%),$4027.0125,$5077.5375,-1.09,0.98,2025-10-10 16:00,$4023.7909,Stop Loss Inicial,R$ 27.83,R$ 24.75,"R$ -1,492.24",-1.05,"R$ 76,662.23"
2025-10-02 04:00,SOL,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,106.6,$223.7618,$205.8609 (8.00%),$205.8609,$259.5637,-1.04,0.71,2025-10-10 16:00,$205.6962,Stop Loss Inicial,R$ 27.82,R$ 1.96,"R$ -1,469.25",-1.03,"R$ 75,192.99"
2025-10-02 04:00,DOGE,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,104.5,$0.2539,$0.2336 (8.00%),$0.2336,$0.2945,-1.09,0.72,2025-10-10 16:00,$0.2334,Stop Loss Inicial,R$ 27.82,R$ 28.86,"R$ -1,495.94",-1.05,"R$ 73,697.05"
2025-10-18 04:00,BTC,SHORT,Short Bear (BE/Par. 2.0R / Runner 50%),bear,BTC,127.0,$106971.3875,$114821.0357 (7.34%),$114821.0357,$91272.0912,-0.96,0.03,2025-10-26 20:00,$114912.8925,Stop Loss Inicial,R$ 14.57,R$ -3.24,R$ -706.65,-1.03,"R$ 72,990.40"
2025-10-17 04:00,ETH,SHORT,Short Bear (BE/Par. 2.0R / Runner 50%),bear,ETH,102.7,$3929.4843,$4243.8430 (8.00%),$4243.8430,$3300.7668,-0.87,0.49,2025-10-27 04:00,$4247.2381,Stop Loss Inicial,R$ 13.41,R$ -10.51,R$ -697.68,-1.02,"R$ 72,292.71"
2025-10-26 08:00,DASH,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,90.0,$45.1326,$41.5220 (8.00%),$45.1777,$52.3538,0.0,1.65,2025-10-27 00:00 | 2025-10-28 20:00,$52.3538 | $45.1415,Parcial Segurança (2.0R / 50%) | Stop BE Runner (50%),R$ 13.39,R$ 3.17,R$ +670.83,0.98,"R$ 72,963.54"
2025-10-01 08:00,JELLYJELLY,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,102.3,$0.0491,$0.0452 (7.95%),$0.0492,$0.0569,-0.07,14.51,2025-10-03 04:00 | 2025-11-01 04:00,$0.0569 | $0.0901,Parcial Segurança (2.0R / 50%) | Trailing Runner 50% (ema20_1d),R$ 33.62,"R$ 1,027.58","R$ +7,848.13",5.5,"R$ 80,811.67"
2025-10-31 00:00,BTC,SHORT,Short Bear (BE/Par. 2.0R / Runner 50%),bear,BTC,113.4,$108209.4682,$116489.6607 (7.65%),$108101.2587,$91649.0832,-0.35,2.0,2025-11-17 16:00 | 2025-12-03 00:00,$91649.0832 | $92589.2000,Parcial Segurança (2.0R / 50%) | Trailing Runner 50% (ema20_1d),R$ 28.62,R$ -67.69,"R$ +2,680.31",1.97,"R$ 83,491.98"
2025-10-30 12:00,ETH,SHORT,Short Bear (BE/Par. 2.0R / Runner 50%),bear,ETH,103.9,$3877.5802,$4164.8096 (7.41%),$3873.7027,$3303.1214,-0.09,2.26,2025-11-04 16:00 | 2025-12-03 04:00,$3303.1214 | $3056.4100,Parcial Segurança (2.0R / 50%) | Trailing Runner 50% (ema20_1d),R$ 30.03,R$ -42.56,"R$ +3,318.18",2.44,"R$ 86,810.16"
2025-12-15 04:00,BTC,SHORT,Short Bear (BE/Par. 2.0R / Runner 50%),bear,BTC,97.8,$89195.3800,$92317.2183 (3.50%),$92317.2183,$82951.7034,-1.17,1.52,2026-01-05 00:00,$92391.0721,Stop Loss Inicial,R$ 68.51,R$ -163.12,"R$ -1,512.96",-0.96,"R$ 85,297.20"
2025-12-15 20:00,ETH,SHORT,Short Bear (BE/Par. 2.0R / Runner 50%),bear,ETH,102.3,$2937.2107,$3172.1875 (8.00%),$3172.1875,$2467.2570,-1.05,0.67,2026-01-05 00:00,$3174.7253,Stop Loss Inicial,R$ 30.63,R$ -47.75,"R$ -1,569.86",-1.0,"R$ 83,727.34"
2026-01-26 04:00,ETH,SHORT,Short Bear (BE/Par. 2.0R / Runner 50%),bear,ETH,114.8,$2848.2751,$3019.2139 (6.00%),$3019.2139,$2506.3976,-1.03,0.0,2026-01-27 20:00,$3021.6293,Stop Loss Inicial,R$ 39.44,R$ -8.72,"R$ -1,583.57",-1.03,"R$ 82,143.77"
2026-01-30 12:00,ETH,SHORT,Short Bear (BE/Par. 2.0R / Runner 50%),bear,ETH,111.0,$2757.1108,$2977.6796 (8.00%),$2754.3536,$2315.9730,0.0,2.11,2026-01-31 16:00 | 2026-02-25 16:00,$2315.9730 | $2070.3200,Parcial Segurança (2.0R / 50%) | Trailing Runner 50% (ema20_1d),R$ 15.82,R$ 11.24,"R$ +1,930.47",2.52,"R$ 84,074.24"
2026-02-28 08:00,ETH,SHORT,Short Bear (BE/Par. 2.0R / Runner 50%),bear,ETH,106.4,$1864.4373,$2013.5923 (8.00%),$2013.5923,$1566.1273,-1.06,0.0,2026-03-01 00:00,$2015.2032,Stop Loss Inicial,R$ 30.55,R$ 2.13,"R$ -1,615.60",-1.03,"R$ 82,458.64"
2026-01-21 16:00,BTC,SHORT,Short Bear (BE/Par. 2.0R / Runner 50%),bear,BTC,121.7,$90192.0814,$94668.8393 (4.96%),$90101.8893,$81238.5656,0.0,3.05,2026-01-30 00:00 | 2026-03-02 12:00,$81238.5656 | $69089.1000,Parcial Segurança (2.0R / 50%) | Trailing Runner 50% (ema20_1d),R$ 50.10,R$ -36.57,"R$ +5,124.16",3.35,"R$ 87,582.80"
2026-03-09 00:00,BTC,SHORT,Short Bear (BE/Par. 2.0R / Runner 50%),bear,BTC,105.5,$65901.3329,$69474.1536 (5.42%),$69474.1536,$58755.6914,-0.85,0.0,2026-03-09 16:00,$69529.7329,Stop Loss Inicial,R$ 45.42,R$ 2.44,"R$ -1,670.53",-1.05,"R$ 85,912.27"
2026-03-09 04:00,ETH,SHORT,Short Bear (BE/Par. 2.0R / Runner 50%),bear,ETH,99.4,$1975.6117,$2056.9725 (4.12%),$2056.9725,$1812.8901,-0.91,0.0,2026-03-10 04:00,$2058.6181,Stop Loss Inicial,R$ 59.41,R$ -4.84,"R$ -1,684.39",-1.05,"R$ 84,227.87"
2026-03-09 16:00,BTC,SHORT,Short Bear (BE/Par. 2.0R / Runner 50%),bear,BTC,104.1,$68797.9838,$71205.9132 (3.50%),$71205.9132,$63982.1249,-0.74,0.17,2026-03-10 08:00,$71262.8780,Stop Loss Inicial,R$ 68.60,R$ 0.50,"R$ -1,678.74",-1.07,"R$ 82,549.13"
2026-03-22 04:00,ETH,SHORT,Short Bear (BE/Par. 2.0R / Runner 50%),bear,ETH,107.8,$2111.7736,$2220.5911 (5.15%),$2220.5911,$1894.1386,-1.17,1.18,2026-04-07 20:00,$2222.3675,Stop Loss Inicial,R$ 22.78,R$ 8.86,R$ -806.79,-1.06,"R$ 81,742.34"
2026-03-22 04:00,BTC,SHORT,Short Bear (BE/Par. 2.0R / Runner 50%),bear,BTC,106.7,$69272.4465,$72415.4000 (4.54%),$72415.4000,$62986.5394,-0.83,1.05,2026-04-07 20:00,$72473.3323,Stop Loss Inicial,R$ 25.80,R$ -1.83,R$ -800.63,-1.05,"R$ 80,941.71"
2026-06-10 04:00,BTC,SHORT,Short Bear (BE/Par. 2.0R / Runner 50%),bear,BTC,113.8,$61487.5409,$65923.2179 (7.21%),$65923.2179,$52616.1868,-0.99,0.11,2026-06-15 00:00,$65975.9564,Stop Loss Inicial,R$ 16.50,R$ -0.25,R$ -790.82,-1.03,"R$ 80,150.88"
2026-05-23 04:00,ETH,SHORT,Short Bear (BE/Par. 2.0R / Runner 50%),bear,ETH,117.0,$2068.8451,$2194.7350 (6.09%),$2066.7762,$1817.0652,-0.45,2.05,2026-06-03 00:00 | 2026-06-15 12:00,$1817.0652 | $1844.5500,Parcial Segurança (2.0R / 50%) | Trailing Runner 50% (ema20_1d),R$ 19.75,R$ -20.37,"R$ +1,433.32",1.89,"R$ 81,584.21"
2026-06-24 04:00,ETH,SHORT,Short Bear (BE/Par. 2.0R / Runner 50%),bear,ETH,101.0,$1665.1870,$1798.4019 (8.00%),$1798.4019,$1398.7571,-0.94,0.91,2026-07-04 12:00,$1799.8407,Stop Loss Inicial,R$ 29.89,R$ -14.57,"R$ -1,563.97",-1.02,"R$ 80,020.23"
2026-06-18 20:00,BTC,SHORT,Short Bear (BE/Par. 2.0R / Runner 50%),bear,BTC,98.6,$62893.8374,$67925.3443 (8.00%),$67925.3443,$52830.8234,-0.38,0.9,2026-07-09 20:00,$63197.0000,Time-Stop (21d),R$ 28.78,R$ -60.26,R$ -60.77,-0.04,"R$ 79,959.46"
