Data Entrada,Ativo,Direção,Regime,Regime Macro,Classe,Score,Preço Entrada,Stop Inicial,Stop Final,BE/Parcial (2.0R),MAE (R),MFE (R),Datas Saída,Preços Saída,Motivo Saída,Taxas (R$),Funding (R$),Resultado (R$),Resultado (R),Saldo Acumulado (R$)
2025-01-13 04:00,XMR,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,101.1,$198.2491,$187.8325 (5.25%),$198.4473,$219.0822,-0.69,2.11,2025-01-16 16:00 | 2025-01-19 20:00,$219.0822 | $204.0100,Parcial Segurança (2.0R / 50%) | Trailing Runner 50% (ema20_1d),R$ 41.74,R$ 57.53,"R$ +1,706.72",1.21,"R$ 141,317.24"
2025-01-24 04:00,SPELL,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,132.1,$0.0010,$0.0009 (8.00%),$0.0010,$0.0012,0.0,1.85,2025-01-24 08:00 | 2025-01-25 12:00,$0.0012 | $0.0010,Parcial Segurança (2.0R / 50%) | Stop BE Runner (50%),R$ 53.90,R$ -548.43,"R$ +3,262.14",1.18,"R$ 144,579.38"
2025-01-25 04:00,TRX,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,108.0,$0.2574,$0.2368 (7.99%),$0.2368,$0.2985,-1.06,0.0,2025-01-27 04:00,$0.2366,Stop Loss Inicial,R$ 54.92,R$ 13.65,"R$ -2,906.91",-1.03,"R$ 141,672.47"
2025-01-25 12:00,LDO,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,108.1,$1.9394,$1.7842 (8.00%),$1.7842,$2.2497,-1.04,1.59,2025-01-28 20:00,$1.7828,Stop Loss Inicial,R$ 54.87,R$ 24.79,"R$ -2,918.20",-1.04,"R$ 138,754.26"
2025-01-30 08:00,LTC,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,108.7,$127.3937,$117.2022 (8.00%),$117.2022,$147.7767,-1.3,0.46,2025-02-02 00:00,$117.1084,Stop Loss Inicial,R$ 53.17,R$ 27.17,"R$ -2,831.04",-1.04,"R$ 135,923.22"
2025-01-31 08:00,LDO,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,110.5,$2.1401,$1.9689 (8.00%),$1.9689,$2.4825,-1.17,1.53,2025-02-02 00:00,$1.9673,Stop Loss Inicial,R$ 53.16,R$ 17.88,"R$ -2,821.10",-1.04,"R$ 133,102.12"
2025-01-22 00:00,BTC,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,BTC,115.3,$106168.4577,$97674.9811 (8.00%),$97674.9811,$123155.4109,-0.93,0.0,2025-02-02 16:00,$97596.8411,Stop Loss Inicial,R$ 53.93,R$ 86.37,"R$ -2,930.64",-1.06,"R$ 130,171.48"
2025-01-22 20:00,XMR,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,97.9,$220.4902,$202.8510 (8.00%),$202.8510,$255.7686,-0.96,1.18,2025-02-03 00:00,$202.6887,Stop Loss Inicial,R$ 53.93,R$ 118.34,"R$ -2,962.42",-1.07,"R$ 127,209.06"
2025-02-20 04:00,XRP,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,109.6,$2.7044,$2.4880 (8.00%),$2.4880,$3.1370,-1.0,0.01,2025-02-24 00:00,$2.4860,Stop Loss Inicial,R$ 25.00,R$ -5.08,"R$ -1,313.25",-1.02,"R$ 125,895.81"
2025-03-10 04:00,BTC,SHORT,Short Bear (BE/Par. 2.0R / Runner 50%),bear,BTC,107.7,$81959.1000,$88515.8279 (8.00%),$88515.8279,$68845.6440,-0.96,0.52,2025-03-24 12:00,$88586.6406,Stop Loss Inicial,R$ 24.88,R$ -17.78,"R$ -1,296.27",-1.02,"R$ 124,599.54"
2025-03-10 04:00,ETH,SHORT,Short Bear (BE/Par. 2.0R / Runner 50%),bear,ETH,104.0,$2055.7916,$2220.2549 (8.00%),$2220.2549,$1726.8649,-0.43,1.57,2025-03-31 04:00,$1797.9100,Time-Stop (21d),R$ 25.41,R$ -21.92,"R$ +1,996.21",1.57,"R$ 126,595.75"
2025-03-29 20:00,BTC,SHORT,Short Bear (BE/Par. 2.0R / Runner 50%),bear,BTC,113.7,$82681.5385,$88383.8607 (6.90%),$88383.8607,$71276.8942,-0.73,0.21,2025-04-02 20:00,$88454.5678,Stop Loss Inicial,R$ 28.57,R$ -5.16,"R$ -1,308.34",-1.03,"R$ 125,287.41"
2025-04-07 16:00,BTC,SHORT,Short Bear (BE/Par. 2.0R / Runner 50%),bear,BTC,110.1,$78405.3777,$84677.8079 (8.00%),$84677.8079,$65860.5173,-1.05,0.54,2025-04-12 12:00,$84745.5502,Stop Loss Inicial,R$ 50.52,R$ -16.43,"R$ -2,651.54",-1.02,"R$ 122,635.86"
2025-04-03 12:00,ETH,SHORT,Short Bear (BE/Par. 2.0R / Runner 50%),bear,ETH,108.0,$1793.4928,$1936.9722 (8.00%),$1791.6993,$1506.5340,-0.16,2.33,2025-04-07 04:00 | 2025-04-22 12:00,$1506.5340 | $1702.4100,Parcial Segurança (2.0R / 50%) | Trailing Runner 50% (ema20_1d),R$ 50.34,R$ -16.99,"R$ +3,326.42",1.3,"R$ 125,962.28"
2025-04-23 12:00,BIGTIME,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,111.2,$0.0721,$0.0663 (8.00%),$0.0721,$0.0836,-0.05,2.48,2025-04-26 00:00 | 2025-05-04 00:00,$0.0836 | $0.0721,Parcial Segurança (2.0R / 50%) | Stop BE Runner (50%),R$ 50.06,R$ 22.65,"R$ +2,497.40",0.97,"R$ 128,459.68"
2025-05-02 00:00,RENDER,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,92.8,$4.6243,$4.2544 (8.00%),$4.2544,$5.3642,-0.79,0.58,2025-05-04 12:00,$4.2510,Stop Loss Inicial,R$ 50.84,R$ 6.89,"R$ -2,687.79",-1.03,"R$ 125,771.89"
2025-05-06 04:00,POPCAT,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,93.2,$0.3838,$0.3531 (8.00%),$0.3842,$0.4452,-0.4,3.51,2025-05-07 16:00 | 2025-05-16 20:00,$0.4452 | $0.4315,Parcial Segurança (2.0R / 50%) | Trailing Runner 50% (ema20_1d),R$ 51.50,R$ 39.90,"R$ +4,465.18",1.74,"R$ 130,237.07"
2025-05-22 08:00,CETUS,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,115.2,$0.2465,$0.2267 (8.00%),$0.2267,$0.2859,-3.75,0.0,2025-05-22 12:00,$0.2266,Stop Loss Inicial,R$ 53.52,R$ 0.00,"R$ -2,822.61",-1.03,"R$ 127,414.46"
2025-05-22 12:00,BCH,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,107.9,$434.0169,$399.2955 (8.00%),$399.2955,$503.4596,-0.84,0.5,2025-05-30 00:00,$398.9761,Stop Loss Inicial,R$ 52.70,R$ -0.36,"R$ -2,778.72",-1.03,"R$ 124,635.74"
2025-05-06 04:00,BTC,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,BTC,120.3,$94465.6092,$91159.3129 (3.50%),$94560.0748,$101078.2018,-0.21,2.61,2025-05-08 12:00 | 2025-05-30 04:00,$101078.2018 | $104997.5000,Parcial Segurança (2.0R / 50%) | Trailing Runner 50% (ema20_1d),R$ 114.92,R$ 179.51,"R$ +6,356.20",2.48,"R$ 130,991.95"
2025-04-22 04:00,PENDLE,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,95.5,$3.2810,$3.0186 (8.00%),$3.2843,$3.8060,-0.66,2.64,2025-05-09 04:00 | 2025-05-30 08:00,$3.8060 | $4.1424,Parcial Segurança (2.0R / 50%) | Trailing Runner 50% (ema20_1d),R$ 52.97,R$ 187.75,"R$ +6,506.66",2.55,"R$ 137,498.61"
2025-05-03 04:00,TRX,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,92.6,$0.2489,$0.2389 (4.00%),$0.2491,$0.2688,-0.52,1.92,2025-05-11 04:00 | 2025-05-30 20:00,$0.2688 | $0.2668,Parcial Segurança (2.0R / 50%) | Trailing Runner 50% (ema20_1d),R$ 101.43,R$ 211.06,"R$ +4,645.93",1.78,"R$ 142,144.53"
2025-06-02 04:00,BNB,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,107.8,$657.0484,$630.7664 (4.00%),$630.7664,$709.6122,-0.92,0.52,2025-06-05 20:00,$630.2618,Stop Loss Inicial,R$ 107.85,R$ 0.00,"R$ -2,980.58",-1.06,"R$ 139,163.95"
2025-06-02 16:00,APE,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,110.8,$0.6599,$0.6071 (8.00%),$0.6606,$0.7655,0.0,1.85,2025-06-04 08:00 | 2025-06-06 00:00,$0.7655 | $0.6601,Parcial Segurança (2.0R / 50%) | Stop BE Runner (50%),R$ 54.93,R$ 12.53,"R$ +2,752.63",0.98,"R$ 141,916.57"
2025-06-07 04:00,GRASS,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,132.9,$2.2090,$2.0323 (8.00%),$2.0323,$2.5624,-1.12,0.0,2025-06-08 12:00,$2.0307,Stop Loss Inicial,R$ 55.81,R$ -9.04,"R$ -2,934.21",-1.03,"R$ 138,982.36"
2025-06-02 04:00,TRX,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,104.0,$0.2708,$0.2600 (4.00%),$0.2711,$0.2925,-0.35,1.95,2025-06-10 12:00 | 2025-06-12 00:00,$0.2925 | $0.2744,Parcial Segurança (2.0R / 50%) | Trailing Runner 50% (ema20_1d),R$ 108.13,R$ 55.27,"R$ +3,121.93",1.11,"R$ 142,104.29"
2025-06-08 12:00,INJ,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,113.5,$13.4507,$12.3747 (8.00%),$12.3747,$15.6028,-1.09,0.7,2025-06-12 20:00,$12.3648,Stop Loss Inicial,R$ 54.96,R$ -0.47,"R$ -2,897.82",-1.03,"R$ 139,206.47"
2025-06-12 00:00,XMR,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,101.5,$331.0755,$313.0400 (5.45%),$313.0400,$367.1464,-1.19,0.0,2025-06-13 00:00,$312.7896,Stop Loss Inicial,R$ 82.34,R$ 15.60,"R$ -3,048.26",-1.05,"R$ 136,158.21"
2025-06-02 08:00,ICX,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,111.5,$0.1270,$0.1168 (8.00%),$0.1271,$0.1473,-0.42,2.47,2025-06-04 04:00 | 2025-06-13 04:00,$0.1473 | $0.1401,Parcial Segurança (2.0R / 50%) | Trailing Runner 50% (ema20_1d),R$ 56.30,R$ -544.15,"R$ +5,126.43",1.82,"R$ 141,284.64"
2025-06-16 04:00,JTO,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,125.4,$2.3172,$2.1318 (8.00%),$2.1318,$2.6879,-0.79,0.0,2025-06-17 00:00,$2.1301,Stop Loss Inicial,R$ 55.58,R$ 2.65,"R$ -2,933.91",-1.03,"R$ 138,350.73"
2025-06-07 04:00,AAVE,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,99.1,$253.5667,$233.2814 (8.00%),$253.8203,$294.1374,-0.1,1.83,2025-06-10 04:00 | 2025-06-17 12:00,$294.1374 | $266.4000,Parcial Segurança (2.0R / 50%) | Trailing Runner 50% (ema20_1d),R$ 56.46,R$ 49.10,"R$ +3,660.05",1.28,"R$ 142,010.78"
2025-06-14 04:00,RPL,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,116.8,$6.2031,$5.7069 (8.00%),$5.7069,$7.1956,-0.89,0.84,2025-06-18 08:00,$5.7023,Stop Loss Inicial,R$ 55.57,R$ -9.41,"R$ -2,921.33",-1.03,"R$ 139,089.45"
2025-06-17 04:00,BTC,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,BTC,116.0,$107607.0767,$102684.2321 (4.57%),$102684.2321,$117452.7657,-0.88,0.0,2025-06-20 16:00,$102602.0848,Stop Loss Inicial,R$ 94.12,R$ 20.57,"R$ -2,966.74",-1.06,"R$ 136,122.71"
2025-06-17 00:00,JTO,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,117.3,$2.1720,$1.9982 (8.00%),$1.9982,$2.5195,-1.18,1.07,2025-06-22 12:00,$1.9966,Stop Loss Inicial,R$ 54.73,R$ 10.29,"R$ -2,896.42",-1.03,"R$ 133,226.29"
2025-06-24 20:00,ICX,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,109.5,$0.1282,$0.1179 (8.00%),$0.1179,$0.1487,-0.97,0.06,2025-06-26 20:00,$0.1178,Stop Loss Inicial,R$ 26.23,R$ -35.67,"R$ -1,347.55",-1.0,"R$ 131,878.74"
2025-06-23 20:00,AERO,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,94.6,$0.8089,$0.7442 (8.00%),$0.7442,$0.9383,-0.86,0.85,2025-06-28 16:00,$0.7436,Stop Loss Inicial,R$ 26.23,R$ -10.52,"R$ -1,372.76",-1.02,"R$ 130,505.98"
2025-07-03 16:00,UNI,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,112.9,$7.5978,$6.9900 (8.00%),$6.9900,$8.8134,-1.15,0.0,2025-07-04 12:00,$6.9844,Stop Loss Inicial,R$ 25.86,R$ 3.22,"R$ -1,367.16",-1.03,"R$ 129,138.82"
2025-06-24 12:00,BCH,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,103.3,$465.4126,$428.1796 (8.00%),$428.1796,$539.8786,-0.39,1.9,2025-07-15 12:00,$487.5200,Time-Stop (21d),R$ 25.81,R$ -97.62,R$ +870.19,0.65,"R$ 130,009.01"
2025-07-16 12:00,PEOPLE,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,115.1,$0.0226,$0.0208 (8.00%),$0.0208,$0.0262,-0.91,1.46,2025-07-23 16:00,$0.0207,Stop Loss Inicial,R$ 52.38,R$ 76.47,"R$ -2,838.89",-1.06,"R$ 127,170.12"
2025-06-24 04:00,BTC,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,BTC,125.7,$104922.4350,$96528.6402 (8.00%),$105027.3574,$121710.0246,0.0,1.88,2025-07-14 00:00 | 2025-07-25 00:00,$121710.0246 | $115384.6000,Parcial Segurança (2.0R / 50%) | Trailing Runner 50% (ema20_1d),R$ 26.85,R$ 76.31,"R$ +2,079.47",1.55,"R$ 129,249.59"
2025-07-26 04:00,MEW,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,111.1,$0.0037,$0.0034 (8.00%),$0.0034,$0.0043,-1.0,0.0,2025-07-28 16:00,$0.0034,Stop Loss Inicial,R$ 52.20,R$ 13.07,"R$ -2,765.69",-1.03,"R$ 126,483.91"
2025-07-03 16:00,ETH,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ETH,106.3,$2570.4246,$2364.7906 (8.00%),$2572.9950,$2981.6925,-0.43,3.21,2025-07-10 20:00 | 2025-08-01 16:00,$2981.6925 | $3517.5700,Parcial Segurança (2.0R / 50%) | Trailing Runner 50% (ema20_1d),R$ 28.14,R$ 80.66,"R$ +4,270.24",3.22,"R$ 130,754.15"
2025-07-04 12:00,BNB,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,99.9,$659.9898,$633.5902 (4.00%),$660.6498,$712.7890,-0.32,3.72,2025-07-16 20:00 | 2025-08-01 16:00,$712.7890 | $761.8800,Parcial Segurança (2.0R / 50%) | Trailing Runner 50% (ema20_1d),R$ 52.23,R$ 49.33,"R$ +3,752.96",2.85,"R$ 134,507.11"
2025-07-25 04:00,BCH,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,100.7,$517.2585,$475.8778 (8.00%),$517.7758,$600.0199,0.0,1.97,2025-07-27 12:00 | 2025-08-01 16:00,$600.0199 | $539.8000,Parcial Segurança (2.0R / 50%) | Trailing Runner 50% (ema20_1d),R$ 52.73,R$ 52.51,"R$ +3,299.79",1.23,"R$ 137,806.90"
2025-08-04 04:00,LTC,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,102.2,$111.5157,$102.5945 (8.00%),$111.6272,$129.3582,0.0,2.12,2025-08-12 20:00 | 2025-08-15 12:00,$129.3582 | $117.5500,Parcial Segurança (2.0R / 50%) | Trailing Runner 50% (ema20_1d),R$ 54.71,R$ 96.44,"R$ +3,554.87",1.28,"R$ 141,361.76"
2025-08-16 16:00,ZRO,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,112.7,$2.1043,$1.9359 (8.00%),$1.9359,$2.4409,-1.05,0.52,2025-08-19 16:00,$1.9344,Stop Loss Inicial,R$ 55.03,R$ -2.09,"R$ -2,899.87",-1.03,"R$ 138,461.90"
2025-07-31 00:00,TON,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,105.6,$3.4077,$3.1351 (8.00%),$3.1351,$3.9529,-0.88,1.0,2025-08-21 00:00,$3.2680,Time-Stop (21d),R$ 51.18,R$ 79.18,"R$ -1,500.95",-0.56,"R$ 136,960.95"
2025-08-23 04:00,BERA,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,116.9,$2.5133,$2.3122 (8.00%),$2.3122,$2.9154,-1.04,0.81,2025-08-25 04:00,$2.3103,Stop Loss Inicial,R$ 54.56,R$ -43.76,"R$ -2,833.61",-1.01,"R$ 134,127.34"
2025-08-04 16:00,BCH,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,108.7,$576.4881,$530.3691 (8.00%),$530.3691,$668.7262,-0.72,1.02,2025-08-25 16:00,$551.9400,Time-Stop (21d),R$ 53.03,R$ 198.50,"R$ -1,725.45",-0.62,"R$ 132,401.89"
2025-08-07 08:00,POL,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,134.9,$0.2379,$0.2189 (8.00%),$0.2189,$0.2760,-0.43,1.2,2025-08-28 08:00,$0.2432,Time-Stop (21d),R$ 52.48,R$ 72.52,R$ +638.74,0.23,"R$ 133,040.63"
2025-08-22 08:00,AAVE,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,95.9,$303.6417,$279.3504 (8.00%),$303.9454,$352.2244,0.0,1.78,2025-08-23 00:00 | 2025-08-28 16:00,$352.2244 | $313.2400,Parcial Segurança (2.0R / 50%) | Trailing Runner 50% (ema20_1d),R$ 54.16,R$ 34.10,"R$ +3,212.76",1.17,"R$ 136,253.39"
2025-09-10 04:00,OGN,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,111.6,$0.0649,$0.0615 (5.34%),$0.0615,$0.0719,-1.08,1.03,2025-09-15 12:00,$0.0614,Stop Loss Inicial,R$ 79.61,R$ 57.25,"R$ -2,933.06",-1.06,"R$ 133,320.33"
2025-09-10 08:00,JUP,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,102.5,$0.5364,$0.4935 (8.00%),$0.4935,$0.6222,-0.88,0.57,2025-09-15 16:00,$0.4931,Stop Loss Inicial,R$ 53.76,R$ 23.93,"R$ -2,859.05",-1.04,"R$ 130,461.28"
2025-09-16 08:00,AERO,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,108.2,$1.2533,$1.1531 (8.00%),$1.1531,$1.4539,-0.96,0.89,2025-09-21 16:00,$1.1521,Stop Loss Inicial,R$ 52.85,R$ 92.95,"R$ -2,879.85",-1.06,"R$ 127,581.43"
2025-09-17 00:00,BTC,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,BTC,120.4,$116805.6736,$112717.4751 (3.50%),$112717.4751,$124982.0708,-1.06,0.18,2025-09-22 04:00,$112627.3011,Stop Loss Inicial,R$ 119.95,R$ 39.40,"R$ -2,969.58",-1.08,"R$ 124,611.86"
2025-09-10 04:00,AVAX,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,110.3,$26.2321,$24.1335 (8.00%),$26.2583,$30.4292,0.0,2.2,2025-09-13 04:00 | 2025-09-25 12:00,$30.4292 | $30.2370,Parcial Segurança (2.0R / 50%) | Trailing Runner 50% (ema20_1d),R$ 55.72,R$ 62.82,"R$ +5,268.17",1.91,"R$ 129,880.03"
2025-09-10 12:00,BNB,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,108.9,$885.5826,$850.1593 (4.00%),$886.4682,$956.4292,0.0,2.67,2025-09-16 16:00 | 2025-09-25 20:00,$956.4292 | $946.4900,Parcial Segurança (2.0R / 50%) | Trailing Runner 50% (ema20_1d),R$ 107.18,R$ 97.28,"R$ +4,920.24",1.79,"R$ 134,800.26"
2025-09-29 12:00,NMR,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,114.7,$17.0525,$15.6883 (8.00%),$15.6883,$19.7809,-0.89,0.0,2025-09-30 16:00,$15.6758,Stop Loss Inicial,R$ 53.43,R$ -174.89,"R$ -2,642.54",-0.96,"R$ 132,157.72"
2025-10-02 04:00,ETH,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ETH,112.3,$4377.1875,$4027.0125 (8.00%),$4027.0125,$5077.5375,-1.09,0.98,2025-10-10 16:00,$4023.7909,Stop Loss Inicial,R$ 52.66,R$ 46.84,"R$ -2,823.72",-1.05,"R$ 129,334.00"
2025-10-02 04:00,SOL,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,106.6,$223.7618,$205.8609 (8.00%),$205.8609,$259.5637,-1.04,0.71,2025-10-10 16:00,$205.6962,Stop Loss Inicial,R$ 52.65,R$ 3.71,"R$ -2,780.20",-1.03,"R$ 126,553.80"
2025-10-02 04:00,DOGE,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,104.5,$0.2539,$0.2336 (8.00%),$0.2336,$0.2945,-1.09,0.72,2025-10-10 16:00,$0.2334,Stop Loss Inicial,R$ 52.64,R$ 54.61,"R$ -2,830.71",-1.05,"R$ 123,723.08"
2025-10-18 04:00,BTC,SHORT,Short Bear (BE/Par. 2.0R / Runner 50%),bear,BTC,127.0,$106971.3875,$114821.0357 (7.34%),$114821.0357,$91272.0912,-0.96,0.03,2025-10-26 20:00,$114912.8925,Stop Loss Inicial,R$ 27.57,R$ -6.13,"R$ -1,337.18",-1.03,"R$ 122,385.91"
2025-10-17 04:00,ETH,SHORT,Short Bear (BE/Par. 2.0R / Runner 50%),bear,ETH,102.7,$3929.4843,$4243.8430 (8.00%),$4243.8430,$3300.7668,-0.87,0.49,2025-10-27 04:00,$4247.2381,Stop Loss Inicial,R$ 25.37,R$ -19.88,"R$ -1,320.20",-1.02,"R$ 121,065.70"
2025-10-26 08:00,DASH,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,90.0,$45.1326,$41.5220 (8.00%),$45.1777,$52.3538,0.0,1.65,2025-10-27 00:00 | 2025-10-28 20:00,$52.3538 | $45.1415,Parcial Segurança (2.0R / 50%) | Stop BE Runner (50%),R$ 25.33,R$ 5.99,"R$ +1,269.39",0.98,"R$ 122,335.09"
2025-10-01 08:00,JELLYJELLY,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,102.3,$0.0491,$0.0452 (7.95%),$0.0492,$0.0569,-0.07,14.51,2025-10-03 04:00 | 2025-11-01 04:00,$0.0569 | $0.0901,Parcial Segurança (2.0R / 50%) | Trailing Runner 50% (ema20_1d),R$ 63.62,"R$ 1,944.45","R$ +14,850.76",5.5,"R$ 137,185.85"
2025-10-31 00:00,BTC,SHORT,Short Bear (BE/Par. 2.0R / Runner 50%),bear,BTC,113.4,$108209.4682,$116489.6607 (7.65%),$108101.2587,$91649.0832,-0.35,2.0,2025-11-17 16:00 | 2025-12-03 00:00,$91649.0832 | $92589.2000,Parcial Segurança (2.0R / 50%) | Trailing Runner 50% (ema20_1d),R$ 54.17,R$ -128.09,"R$ +5,071.85",1.97,"R$ 142,257.70"
2025-10-30 12:00,ETH,SHORT,Short Bear (BE/Par. 2.0R / Runner 50%),bear,ETH,103.9,$3877.5802,$4164.8096 (7.41%),$3873.7027,$3303.1214,-0.09,2.26,2025-11-04 16:00 | 2025-12-03 04:00,$3303.1214 | $3056.4100,Parcial Segurança (2.0R / 50%) | Trailing Runner 50% (ema20_1d),R$ 56.83,R$ -80.54,"R$ +6,278.89",2.44,"R$ 148,536.59"
2025-12-15 04:00,BTC,SHORT,Short Bear (BE/Par. 2.0R / Runner 50%),bear,BTC,97.8,$89195.3800,$92317.2183 (3.50%),$92317.2183,$82951.7034,-1.17,1.52,2026-01-05 00:00,$92391.0721,Stop Loss Inicial,R$ 129.64,R$ -308.66,"R$ -2,862.93",-0.96,"R$ 145,673.66"
2025-12-15 20:00,ETH,SHORT,Short Bear (BE/Par. 2.0R / Runner 50%),bear,ETH,102.3,$2937.2107,$3172.1875 (8.00%),$3172.1875,$2467.2570,-1.05,0.67,2026-01-05 00:00,$3174.7253,Stop Loss Inicial,R$ 57.96,R$ -90.36,"R$ -2,970.59",-1.0,"R$ 142,703.07"
2026-01-26 04:00,ETH,SHORT,Short Bear (BE/Par. 2.0R / Runner 50%),bear,ETH,114.8,$2848.2751,$3019.2139 (6.00%),$3019.2139,$2506.3976,-1.03,0.0,2026-01-27 20:00,$3021.6293,Stop Loss Inicial,R$ 74.62,R$ -16.51,"R$ -2,996.54",-1.03,"R$ 139,706.53"
2026-01-30 12:00,ETH,SHORT,Short Bear (BE/Par. 2.0R / Runner 50%),bear,ETH,111.0,$2757.1108,$2977.6796 (8.00%),$2754.3536,$2315.9730,0.0,2.11,2026-01-31 16:00 | 2026-02-25 16:00,$2315.9730 | $2070.3200,Parcial Segurança (2.0R / 50%) | Trailing Runner 50% (ema20_1d),R$ 29.94,R$ 21.26,"R$ +3,652.97",2.52,"R$ 143,359.50"
2026-02-28 08:00,ETH,SHORT,Short Bear (BE/Par. 2.0R / Runner 50%),bear,ETH,106.4,$1864.4373,$2013.5923 (8.00%),$2013.5923,$1566.1273,-1.06,0.0,2026-03-01 00:00,$2015.2032,Stop Loss Inicial,R$ 57.81,R$ 4.04,"R$ -3,057.15",-1.03,"R$ 140,302.35"
2026-01-21 16:00,BTC,SHORT,Short Bear (BE/Par. 2.0R / Runner 50%),bear,BTC,121.7,$90192.0814,$94668.8393 (4.96%),$90101.8893,$81238.5656,0.0,3.05,2026-01-30 00:00 | 2026-03-02 12:00,$81238.5656 | $69089.1000,Parcial Segurança (2.0R / 50%) | Trailing Runner 50% (ema20_1d),R$ 94.81,R$ -69.19,"R$ +9,696.27",3.35,"R$ 149,998.62"
2026-03-09 00:00,BTC,SHORT,Short Bear (BE/Par. 2.0R / Runner 50%),bear,BTC,105.5,$65901.3329,$69474.1536 (5.42%),$69474.1536,$58755.6914,-0.85,0.0,2026-03-09 16:00,$69529.7329,Stop Loss Inicial,R$ 85.96,R$ 4.61,"R$ -3,161.09",-1.05,"R$ 146,837.54"
2026-03-09 04:00,ETH,SHORT,Short Bear (BE/Par. 2.0R / Runner 50%),bear,ETH,99.4,$1975.6117,$2056.9725 (4.12%),$2056.9725,$1812.8901,-0.91,0.0,2026-03-10 04:00,$2058.6181,Stop Loss Inicial,R$ 112.42,R$ -9.15,"R$ -3,187.32",-1.05,"R$ 143,650.21"
